04-14 10:54:23.414 W/PackageManager(  861): Permission com.android.chrome.permission.DEBUG from package com.android.chrome in an unknown group android.permission-group.DEVELOPMENT_TOOLS
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] enable Wi-Fi because on external power
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi open
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi create()
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already created
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already open
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi enable()
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] enabling wi-fi is not supported for JELLY_BEAN_MR2 and above
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.774 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable GPS (time to enable: 309059)
04-14 11:32:32.775 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkrc [DEBUG] removed gps status (satellite) listener
04-14 11:32:32.776 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkxe [DEBUG] stopped tracking gps with period 1000
04-14 11:32:32.776 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkxe [DEBUG] switching to power saving mode
04-14 11:32:32.777 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkxe [DEBUG] started tracking passive with period 0 instead of -1
04-14 11:32:32.779 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkrc [DEBUG] added gps status (satellite) listener
04-14 11:32:32.779 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external location is not required, time to next cell window is 9223372036854775807ms
04-14 11:32:32.779 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timeToNextCellChange is 9223372036854775807 because the sample window starts in 9223372036854775807ms
04-14 11:32:32.779 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] no non-triggerable geofences exist, so using max time to next change
04-14 11:32:32.779 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next change is 9223372036854775807
04-14 11:32:32.779 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable accelerometer
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] disabling accelerometer
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkgf [DEBUG] closing adapter
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 119059
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external location is not required, time to next cell window is 9223372036854775807ms
04-14 11:32:32.780 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disallow cell sample because 9223372036854775807ms until start of cell window
04-14 11:32:32.782 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] total elapsed = 9
04-14 11:32:32.782 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] user period is 300000
04-14 11:32:32.782 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] duration is unbounded
04-14 11:32:32.782 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] wifi needed but scan not running so waiting for next scan period
04-14 11:32:32.783 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:32.783 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.783 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 119051
04-14 11:32:32.783 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timer chosen has elapsed of 0 with duration of 119051
04-14 11:32:32.783 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] waiting for location beacons for up to 119051 ms
04-14 11:32:32.786 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkdf [DEBUG] set exact alarm to happen at 04-14 11:34:31.836
04-14 11:32:32.791 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] onCellLocationChanged([4633,2147483647,2147483647,28,1])
04-14 11:32:32.791 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] unknown cdma location
04-14 11:32:32.806 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkrc [DEBUG] onGpsStatusChanged(2)
04-14 11:32:32.806 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] read preference[GeofenceEnterPeriod]: 120000
04-14 11:32:32.806 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] GeofenceEnterPeriod = 120000 -> 120000
04-14 11:32:32.806 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] read preference[GeofenceRadiusFloor]: null
04-14 11:32:32.806 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] GeofenceRadiusFloor = null -> 10
04-14 11:32:32.806 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] read preference[GeofencePeriodFloor]: null
04-14 11:32:32.806 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] GeofencePeriodFloor = null -> 500
04-14 11:32:32.830 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] read preference[GeofenceLastLocationWindow]: 20000
04-14 11:32:32.830 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] GeofenceLastLocationWindow = 20000 -> 20000
04-14 11:32:32.831 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] updating new geofence using last location: 42.3515276, -71.0468262 +/-21m (0+7+0+0+0) 0km/h 0deg  61.0m alt 1460647953000ms age=209ms hasAltitude=true hasBearing=false hasHPE=true hasScore=false hasLatitude=true hasLongitude=true hasSpeed=true hasTime=true
04-14 11:32:32.832 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] read preference[GeofenceMaxAvgSpeed]: null
04-14 11:32:32.832 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] GeofenceMaxAvgSpeed = null -> 0.013888888888888888
04-14 11:32:32.832 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] read preference[GeofenceMaxTravelTime]: null
04-14 11:32:32.832 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdknn [DEBUG] GeofenceMaxTravelTime = null -> 3600000
04-14 11:32:32.833 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkfo [DEBUG] updated time to reach for GeoFenceHandle [_geofence=POLYGON((-71.15625 42.40625,-70.96875 42.40625,-70.96875 42.21875,-71.15625 42.21875,-71.15625 42.40625)), [OUTSIDE], 120000] to 436619
04-14 11:32:32.833 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] geofence POLYGON((-71.15625 42.40625,-70.96875 42.40625,-70.96875 42.21875,-71.15625 42.21875,-71.15625 42.40625)), [OUTSIDE], 120000 is still not triggered
04-14 11:32:32.833 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] added geofence handle: GeoFenceHandle [_geofence=POLYGON((-71.15625 42.40625,-70.96875 42.40625,-70.96875 42.21875,-71.15625 42.21875,-71.15625 42.40625)), [OUTSIDE], 120000]
04-14 11:32:32.835 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless.accelerator._sdkwe [DEBUG] client connecting with period 86400s when its previous period was 300s
04-14 11:32:32.835 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] slept for 53
04-14 11:32:32.835 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] got event from com.skyhookwireless._sdkkf@5bba5f0
04-14 11:32:32.835 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] received interrupt event
04-14 11:32:32.836 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] handling scan
04-14 11:32:32.836 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] saving new scanned APs
04-14 11:32:32.836 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] clearing scan results
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless.accelerator._sdkwe [DEBUG] changing running xps to period 86400s from 300s
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] closest geofence is not triggerable, so using its period
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time between searches was updated from 9223372036854775807 to 120000
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time until location needed was updated from 9223372036854775807 to 436404 (9223372036854775745 to 436404)
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] enable Wi-Fi because on external power
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkbh [DEBUG] attempting parameter update
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi open
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi create()
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkbh [DEBUG] added pending parameter update from [authentication={6548ABB5-2EF5-8468-24FA-F467D2E770E8}:731571c8160681ea:eJwVwUsOABAMBcC1wzShXj-WRHspcXcx00qrXx-QclTgcy0hjhRyqBMjJyXUNodZDb8PEdQLLQ callback=com.skyhookwireless.accelerator._sdkbf@b436e33 userPeriod=300000 iterations=0 streetAddressLookup=none] to [authentication={6548ABB5-2EF5-8468-24FA-F467D2E770E8}:731571c8160681ea:eJwVwUsOABAMBcC1wzShXj-WRHspcXcx00qrXx-QclTgcy0hjhRyqBMjJyXUNodZDb8PEdQLLQ callback=com.skyhookwireless.accelerator._sdkbf@b436e33 userPeriod=86400000 iterations=0 streetAddressLookup=none]
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already created
04-14 11:32:32.837 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already open
04-14 11:32:32.838 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi enable()
04-14 11:32:32.838 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] enabling wi-fi is not supported for JELLY_BEAN_MR2 and above
04-14 11:32:32.838 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.838 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable GPS (time to enable: 308997)
04-14 11:32:32.839 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 436404
04-14 11:32:32.839 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdknn [DEBUG] read preference[WifiStateChangeTime]: null
04-14 11:32:32.839 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdknn [DEBUG] WifiStateChangeTime = null -> 5000
04-14 11:32:32.839 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdknn [DEBUG] read preference[CellScanPadding]: null
04-14 11:32:32.839 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdknn [DEBUG] CellScanPadding = null -> 5000
04-14 11:32:32.839 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to cell window start: 426404ms
04-14 11:32:32.839 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timeToNextCellChange is 426404 because the sample window starts in 426404ms
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] time to next change is 436404
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next change is 9223372036854775807
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable accelerometer
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] disabling accelerometer
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 118997
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 436404
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to cell window start: 426404ms
04-14 11:32:32.840 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disallow cell sample because 426404ms until start of cell window
04-14 11:32:32.842 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] total elapsed = 69
04-14 11:32:32.842 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] user period is 300000
04-14 11:32:32.842 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] duration is unbounded
04-14 11:32:32.842 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] wifi needed but scan not running so waiting for next scan period
04-14 11:32:32.842 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:32.843 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.843 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 118991
04-14 11:32:32.843 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timer chosen has elapsed of 0 with duration of 118991
04-14 11:32:32.843 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] waiting for location beacons for up to 118991 ms
04-14 11:32:32.846 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkdf [DEBUG] set exact alarm to happen at 04-14 11:34:31.836
04-14 11:32:32.847 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] onCellLocationChanged([4633,2147483647,2147483647,28,1])
04-14 11:32:32.847 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] unknown cdma location
04-14 11:32:32.847 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] slept for 5
04-14 11:32:32.847 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] got event from com.skyhookwireless._sdkkf@5bba5f0
04-14 11:32:32.847 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] received interrupt event
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkko [DEBUG] applied parameter update: authentication={6548ABB5-2EF5-8468-24FA-F467D2E770E8}:731571c8160681ea:eJwVwUsOABAMBcC1wzShXj-WRHspcXcx00qrXx-QclTgcy0hjhRyqBMjJyXUNodZDb8PEdQLLQ callback=com.skyhookwireless.accelerator._sdkbf@b436e33 userPeriod=86400000 iterations=0 streetAddressLookup=none
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] user period was updated from 300000 to 86400000
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] user period was updated
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] handling scan
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] saving new scanned APs
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] clearing scan results
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] closest geofence is not triggerable, so using its period
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time between searches was updated from 120000 to 120000
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time until location needed was updated from 436404 to 436392 (436392 to 436392)
04-14 11:32:32.848 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] enable Wi-Fi because on external power
04-14 11:32:32.849 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi open
04-14 11:32:32.849 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi create()
04-14 11:32:32.849 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already created
04-14 11:32:32.849 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already open
04-14 11:32:32.849 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi enable()
04-14 11:32:32.849 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] enabling wi-fi is not supported for JELLY_BEAN_MR2 and above
04-14 11:32:32.849 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.855 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable GPS (time to enable: 86408985)
04-14 11:32:32.855 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 436392
04-14 11:32:32.855 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to cell window start: 426392ms
04-14 11:32:32.855 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timeToNextCellChange is 426392 because the sample window starts in 426392ms
04-14 11:32:32.855 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] time to next change is 436392
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next change is 9223372036854775807
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable accelerometer
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] disabling accelerometer
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 118985
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 436392
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to cell window start: 426392ms
04-14 11:32:32.856 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disallow cell sample because 426392ms until start of cell window
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] total elapsed = 9
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] user period is 86400000
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] duration is unbounded
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] wifi needed but scan not running so waiting for next scan period
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 118976
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timer chosen has elapsed of 0 with duration of 118976
04-14 11:32:32.858 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] waiting for location beacons for up to 118976 ms
04-14 11:32:32.860 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkdf [DEBUG] set exact alarm to happen at 04-14 11:34:31.835
04-14 11:32:32.863 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] onCellLocationChanged([4633,2147483647,2147483647,28,1])
04-14 11:32:32.863 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] unknown cdma location
04-14 11:32:33.437 D/com.skyhookwireless.xps(25353):  thrd=1095 com.skyhookwireless.accelerator._sdkde [DEBUG] response code: 200
04-14 11:32:33.438 D/com.skyhookwireless.xps(25353):  thrd=1095 com.skyhookwireless.accelerator._sdkbg [DEBUG] handling CampaignRS
